sofifa_id,overall,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,total_position_count,preferred_foot_Encoded,work_rate1_Encoded,work_rate2_Encoded,first_position_Encoded,body_type_Encoded,pred_labels,name
260977,51,4,2,53.0,41.0,49.0,54.0,50.0,45.0,43,41,41,53,30,52,41,45,48,54,60,48,56,48,70,44,54,52,40,36,47,51,49,50,46,50,50,51,49,12,13,8,9,12,1,1,2,2,2,1,3,F. Al Ghamdi
260982,51,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10,7,14,18,7,9,14,12,21,10,31,26,39,39,27,39,38,21,64,6,26,10,5,21,11,28,8,11,11,58,50,52,49,49,1,1,2,2,5,5,2,C. Brady
261246,51,2,2,35.0,21.0,30.0,27.0,52.0,63.0,19,17,54,37,22,21,22,23,33,30,29,39,30,40,31,30,62,63,72,19,43,51,21,28,34,34,51,53,51,10,6,12,6,9,1,1,1,2,1,5,16,M. Bozinovski
261296,51,3,2,56.0,36.0,48.0,51.0,49.0,52.0,40,32,52,55,28,53,38,36,52,48,53,58,52,50,57,50,56,41,57,30,52,48,33,48,42,43,47,49,54,9,7,10,8,7,2,1,2,2,2,2,7,M. Emilsen
261431,51,3,2,65.0,53.0,43.0,55.0,26.0,40.0,46,60,40,44,37,58,43,39,45,50,64,66,59,36,77,59,41,40,44,38,31,22,43,40,46,42,22,27,28,14,12,6,15,8,1,1,0,2,12,1,17,A. Bayew
261472,51,3,1,0.0,0.0,0.0,0.0,0.0,0.0,11,5,10,19,8,8,10,13,20,17,22,29,21,42,46,38,62,22,37,5,20,9,7,36,18,36,6,14,12,50,52,50,50,51,1,1,2,2,5,5,2,G. Breeze
261502,51,2,2,71.0,46.0,53.0,54.0,35.0,48.0,39,42,36,60,35,52,49,36,52,45,70,71,78,60,67,45,56,42,55,60,35,23,44,63,41,58,36,38,46,5,15,13,6,10,1,1,2,2,4,1,17,G. Cabezas
261524,51,3,2,65.0,44.0,52.0,52.0,39.0,47.0,44,40,49,59,40,53,38,39,59,47,66,65,50,49,87,49,60,63,35,50,52,38,49,47,40,41,33,41,42,14,7,15,8,6,1,1,2,2,4,3,3,T. Danesi
261677,51,2,2,65.0,50.0,43.0,52.0,24.0,34.0,47,49,36,45,42,48,41,33,32,53,69,62,56,50,85,59,34,38,32,46,32,17,50,49,52,49,23,26,20,11,12,14,10,6,1,1,2,2,12,0,17,R. O'Kane
261725,51,2,2,61.0,40.0,38.0,50.0,46.0,53.0,43,40,39,35,22,51,55,58,39,45,60,62,57,49,74,45,62,58,50,38,50,50,40,30,37,35,40,52,49,12,15,14,6,7,1,0,2,2,6,1,7,J. Charles
261748,51,3,3,69.0,47.0,39.0,54.0,18.0,42.0,25,49,47,44,37,54,50,50,27,50,69,69,63,51,62,42,44,44,45,49,30,17,56,50,42,51,16,12,14,12,9,11,14,7,1,0,2,2,0,1,4,C. McLaughlin
261763,51,2,2,57.0,22.0,27.0,29.0,53.0,60.0,21,15,42,28,20,23,25,21,29,25,63,52,38,40,58,37,73,64,61,22,49,50,24,34,31,40,51,59,56,11,6,14,5,14,1,1,2,0,1,4,16,E. Bartlow
261901,51,3,2,57.0,26.0,31.0,29.0,51.0,60.0,29,22,49,32,26,23,25,23,25,26,60,54,44,50,51,38,60,53,70,21,45,52,29,38,35,33,50,54,46,11,12,13,6,6,1,1,2,2,1,5,16,Liu Jiahui
261916,51,3,2,60.0,50.0,39.0,51.0,20.0,50.0,30,53,52,45,33,52,34,32,31,45,60,60,59,52,60,48,54,53,56,46,30,18,51,45,56,49,16,15,16,8,13,7,14,14,1,1,0,1,14,4,4,Bai Xuesong
261917,51,3,2,54.0,39.0,46.0,48.0,47.0,60.0,34,32,50,56,33,46,32,36,51,45,55,53,57,46,66,50,65,67,61,43,49,41,43,43,35,45,42,53,56,10,5,8,12,11,1,1,1,0,2,4,7,D. Tudi
261921,51,3,2,60.0,28.0,33.0,45.0,48.0,56.0,48,26,42,29,26,46,28,30,28,35,60,60,61,51,69,30,60,54,58,25,52,52,46,32,32,38,40,53,55,8,7,9,8,14,1,0,2,2,6,4,7,Sun Qinhan
261930,51,3,2,61.0,24.0,28.0,31.0,53.0,55.0,27,20,43,25,29,26,29,29,29,25,63,59,40,51,60,36,75,57,56,20,45,53,21,32,33,42,52,55,58,7,8,7,14,13,1,1,2,2,1,2,16,Zhu Yue
261946,51,3,2,63.0,41.0,51.0,57.0,39.0,54.0,41,40,37,56,45,60,46,39,55,54,61,64,57,53,55,45,52,56,56,35,49,36,44,52,45,50,41,38,42,8,9,12,10,10,2,1,2,2,4,2,3,H. Abraham
261984,51,3,1,0.0,0.0,0.0,0.0,0.0,0.0,20,10,15,16,9,12,13,12,16,16,25,23,36,38,34,35,53,29,45,8,23,14,13,29,16,32,13,16,12,55,52,46,52,46,1,1,2,2,5,5,2,Wang Jinshuai
262039,51,3,2,77.0,44.0,45.0,49.0,25.0,50.0,51,46,37,46,37,47,38,34,40,51,75,79,57,35,66,48,42,49,58,37,32,23,40,44,44,40,23,26,21,8,10,5,11,15,2,1,2,2,7,4,17,N. Velupillay
262063,51,4,2,61.0,50.0,38.0,47.0,21.0,55.0,28,50,50,45,33,45,35,33,30,44,60,61,53,56,65,48,72,53,64,50,30,14,52,44,65,50,21,15,19,8,9,14,15,8,2,0,2,2,14,4,4,K. Ichimori
262094,51,2,2,67.0,56.0,42.0,49.0,22.0,45.0,41,58,35,44,56,45,40,30,34,49,66,67,52,47,76,64,67,42,44,45,48,17,53,49,56,49,19,26,20,6,12,8,14,6,1,1,2,2,12,4,4,A. Jackson
262178,51,2,2,77.0,52.0,40.0,53.0,18.0,57.0,25,54,41,49,51,53,40,34,31,40,76,77,82,51,77,48,56,51,70,51,33,11,42,48,56,45,16,17,14,14,8,12,7,10,1,1,0,1,14,4,4,C. Dehmie
262323,51,3,2,62.0,46.0,52.0,52.0,42.0,48.0,49,44,37,55,37,52,44,43,54,51,63,61,59,50,60,49,54,60,48,48,30,43,45,54,52,47,45,41,40,21,23,27,23,20,1,1,2,2,4,1,3,M. Young
262325,51,3,1,0.0,0.0,0.0,0.0,0.0,0.0,12,13,11,15,12,14,11,10,13,15,56,59,59,46,57,37,58,45,57,11,35,17,8,18,10,30,18,14,14,51,50,49,49,53,1,1,2,2,5,4,2,R. Byrne
262329,51,1,2,85.0,23.0,38.0,48.0,50.0,60.0,23,17,44,51,20,45,26,24,48,41,83,86,84,42,60,34,71,68,62,23,42,49,29,28,30,39,51,51,48,13,13,7,13,14,2,0,2,0,1,0,7,H. Ramazani
262373,51,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10,7,14,17,8,9,12,11,27,12,26,32,34,41,24,38,37,16,67,8,22,9,5,21,11,28,9,10,13,50,52,51,51,52,1,1,2,2,5,5,2,F. Chalupniczak
262540,51,2,2,51.0,52.0,40.0,47.0,18.0,50.0,28,54,50,48,45,46,38,32,35,48,48,53,48,48,52,58,60,36,60,45,40,12,52,43,50,46,15,15,15,9,13,9,10,12,1,1,2,1,14,5,4,C. Wagner
262588,51,2,2,50.0,27.0,33.0,38.0,51.0,54.0,24,24,50,42,25,32,28,25,36,40,44,54,45,45,50,35,56,38,64,24,46,52,30,28,30,44,50,52,46,12,5,8,7,9,1,1,2,2,1,2,16,A. Busch
262631,51,3,2,59.0,41.0,50.0,50.0,49.0,51.0,40,39,49,55,40,49,38,30,55,53,55,63,50,51,54,42,57,42,53,40,56,58,48,54,44,40,44,47,47,10,14,7,11,7,1,1,2,2,4,4,7,E. Hill
262645,51,3,2,64.0,37.0,46.0,50.0,47.0,48.0,34,32,42,56,35,45,40,35,52,52,66,62,58,48,70,50,65,47,44,34,54,50,37,40,38,52,44,50,50,10,12,10,10,10,1,1,2,2,2,4,7,F. Christensen
262715,51,3,2,58.0,25.0,32.0,39.0,50.0,61.0,27,22,43,35,21,33,29,21,29,34,57,58,60,48,66,30,74,52,68,24,52,50,26,37,31,39,51,51,51,15,11,13,14,9,1,1,2,2,1,4,16,H. Beckett
262852,51,3,2,61.0,25.0,34.0,32.0,50.0,62.0,22,23,45,44,24,27,23,25,40,27,63,60,44,48,59,33,66,60,68,23,47,50,22,27,31,36,50,51,52,11,12,11,6,10,1,1,2,2,1,4,16,R. Colvin
262862,51,3,1,0.0,0.0,0.0,0.0,0.0,0.0,12,5,11,22,7,11,10,11,15,10,21,18,39,43,28,40,38,23,69,6,21,7,4,32,12,34,8,12,13,56,46,53,45,57,1,1,2,2,5,2,2,P. Loretz
262913,51,3,2,67.0,41.0,47.0,54.0,42.0,73.0,31,34,43,53,42,53,48,44,52,53,68,66,57,52,66,53,70,72,73,45,74,40,46,49,40,43,42,41,46,12,8,13,10,7,1,1,2,0,4,4,3,M. Björkqvist
262965,51,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10,6,11,18,9,8,10,10,20,19,28,15,39,36,33,35,41,20,48,7,16,9,4,32,12,37,7,13,13,48,49,47,52,59,1,1,2,2,5,2,2,A. Sánchez
263055,51,3,2,63.0,53.0,36.0,49.0,22.0,51.0,30,58,55,36,42,45,39,32,35,48,62,64,62,50,78,48,72,64,50,48,32,11,48,45,58,42,19,22,20,13,14,9,6,7,2,1,2,2,14,1,4,Lalkhawpuimawia
263058,51,3,2,74.0,43.0,45.0,52.0,43.0,45.0,50,42,36,45,45,50,48,39,45,48,72,76,74,40,76,50,60,60,38,39,40,42,42,42,44,40,42,46,44,8,12,10,9,6,2,1,0,2,11,0,17,A. Rabeeh
263215,51,3,2,75.0,50.0,43.0,51.0,24.0,50.0,41,52,42,42,41,51,41,43,44,50,75,75,59,45,61,58,41,50,59,40,30,15,44,44,45,45,20,27,22,12,9,14,11,13,2,1,2,2,12,1,17,Ren Lihao
263224,51,3,2,70.0,41.0,46.0,52.0,24.0,47.0,47,41,33,50,40,50,45,36,43,51,71,69,72,40,60,45,45,53,50,36,34,17,43,45,50,44,25,25,26,9,15,7,11,9,2,1,0,2,11,0,17,V. Barretto
263350,51,2,2,64.0,42.0,48.0,54.0,47.0,57.0,37,38,45,57,38,55,39,31,49,50,64,64,63,54,62,50,56,57,61,41,45,40,53,47,44,35,50,50,47,11,11,7,13,7,1,1,2,2,4,1,7,B. Hemcke
263363,51,3,2,58.0,27.0,32.0,48.0,48.0,53.0,46,26,39,29,27,54,25,28,23,36,60,57,56,52,67,22,64,58,51,25,48,50,47,31,37,31,41,54,53,13,14,15,14,6,1,1,2,2,10,1,7,M. Frederiksen
263431,51,2,2,60.0,25.0,28.0,31.0,54.0,54.0,27,24,53,25,28,26,27,29,25,28,56,64,41,40,68,30,66,60,54,20,43,55,28,34,30,36,54,51,58,13,10,10,12,7,1,1,1,2,1,4,16,G. Pereira
263491,51,3,2,65.0,42.0,47.0,48.0,33.0,56.0,31,39,46,55,35,48,37,30,49,46,63,67,53,51,52,50,57,54,58,41,55,36,53,53,42,42,28,30,42,13,9,13,10,6,1,0,2,2,0,2,17,V. Dumitrache
263688,51,2,2,65.0,43.0,50.0,57.0,40.0,43.0,41,44,41,55,43,57,42,35,53,54,67,64,64,52,70,46,57,43,44,38,38,41,48,53,41,56,38,41,36,6,7,9,8,12,2,1,2,2,4,1,17,R. Gașpar
263699,51,2,1,0.0,0.0,0.0,0.0,0.0,0.0,12,8,11,26,6,8,13,14,29,14,26,28,25,39,41,44,58,28,60,6,24,12,8,33,15,38,5,12,12,51,55,58,48,49,1,1,2,2,5,5,2,J. Sveinhaug
263722,51,3,2,67.0,42.0,49.0,54.0,48.0,57.0,41,42,43,53,36,52,40,38,52,54,68,67,65,49,64,45,71,50,64,41,46,46,47,51,44,51,48,50,47,11,13,11,8,14,2,1,2,2,4,2,3,D. Gallimore
263739,51,3,2,58.0,25.0,28.0,32.0,54.0,52.0,24,20,52,28,27,26,30,27,29,28,61,56,46,49,60,39,68,59,51,20,43,55,27,30,37,38,52,57,54,15,13,9,6,6,2,1,2,2,1,2,16,L. Macari
263766,51,3,2,79.0,44.0,43.0,52.0,19.0,36.0,43,44,24,47,36,51,48,31,38,45,87,72,81,39,72,41,54,41,30,49,39,19,47,41,45,44,19,16,18,8,12,9,11,13,2,0,2,2,12,0,17,O. Al Othman
263824,51,3,2,64.0,43.0,51.0,51.0,42.0,64.0,43,46,29,52,29,45,50,46,55,53,63,64,62,49,70,39,52,56,68,45,65,45,42,55,39,50,46,43,30,12,5,10,15,7,3,1,2,2,4,1,3,M. Al Juwair
263838,51,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10,9,12,18,8,12,13,14,27,17,17,23,30,37,45,39,61,21,33,9,16,10,8,39,10,23,7,13,10,51,50,52,50,53,1,1,2,2,5,4,2,B. Kelly
263848,51,2,4,62.0,42.0,48.0,54.0,25.0,46.0,50,41,33,49,38,56,44,39,52,51,60,64,61,41,58,47,35,46,52,39,36,17,43,44,47,48,21,29,28,15,14,9,7,14,1,1,2,1,11,5,17,J. Dupree
263850,51,2,2,69.0,52.0,41.0,48.0,21.0,37.0,33,55,53,51,52,45,36,19,35,48,67,71,70,48,31,53,33,44,33,47,37,17,44,41,43,48,21,13,25,10,9,5,7,7,1,1,1,1,14,4,4,P. Mercioiu
263877,51,1,1,0.0,0.0,0.0,0.0,0.0,0.0,8,3,12,26,3,18,10,10,24,23,17,23,21,34,24,39,34,17,45,5,20,12,5,36,12,31,7,9,10,53,51,52,53,51,1,1,2,2,5,5,2,M. Sjøeng
263899,51,3,2,63.0,42.0,44.0,57.0,40.0,45.0,32,42,37,49,36,57,45,41,48,60,64,62,54,47,69,45,58,41,50,40,36,42,41,47,47,50,37,42,39,14,8,6,12,6,2,1,2,2,0,4,17,R. Bozinovski
263990,51,3,2,71.0,42.0,46.0,53.0,24.0,43.0,49,41,33,49,44,52,36,37,38,52,72,70,66,32,64,48,40,50,43,39,33,19,46,46,42,46,28,21,20,13,7,5,8,5,1,0,2,2,7,1,17,E. Taylor
264023,51,3,2,72.0,32.0,48.0,47.0,43.0,49.0,51,31,38,52,27,41,36,32,49,44,73,71,70,53,72,34,55,58,43,29,52,41,51,46,37,48,40,49,46,11,11,11,10,7,1,1,2,2,11,1,7,B. Archbold
264057,51,1,1,0.0,0.0,0.0,0.0,0.0,0.0,14,5,13,27,5,5,10,13,21,15,22,25,22,45,48,39,63,20,37,6,17,6,8,25,18,30,6,11,11,54,52,52,43,52,1,1,2,2,5,4,2,J. Nieuwenhuizen
264065,51,1,2,66.0,41.0,46.0,58.0,30.0,55.0,42,36,37,49,44,60,41,43,42,55,62,69,51,51,78,49,50,70,54,38,41,20,55,48,48,58,30,32,34,12,11,11,6,11,1,1,0,1,0,3,17,A. Lopane
264068,51,2,1,0.0,0.0,0.0,0.0,0.0,0.0,11,5,11,21,6,12,14,13,21,16,15,15,37,42,42,41,61,21,41,9,20,7,6,33,15,23,9,11,12,55,51,55,46,53,1,1,2,2,5,1,2,E. Cox
264255,51,2,2,70.0,25.0,35.0,39.0,53.0,53.0,39,24,48,41,24,37,26,24,32,35,64,74,42,48,64,34,66,62,49,17,47,49,22,29,37,38,50,59,55,13,14,7,9,10,2,0,2,2,1,1,16,J. Sraha
264350,51,3,2,68.0,29.0,38.0,46.0,45.0,50.0,44,29,37,42,24,48,30,33,33,37,71,65,56,45,74,29,59,61,43,27,50,50,44,34,33,38,40,48,52,6,14,10,13,11,2,1,2,2,13,1,7,F. Craske
264469,51,2,2,63.0,43.0,47.0,55.0,29.0,43.0,55,41,33,42,39,55,48,34,44,55,61,64,50,38,83,50,42,51,42,39,34,21,41,53,54,51,27,29,42,13,9,14,13,15,1,1,2,2,11,0,17,W. Sulaeman
264475,51,3,1,0.0,0.0,0.0,0.0,0.0,0.0,13,10,13,22,10,13,12,13,18,18,28,23,24,37,45,41,52,15,33,10,21,12,10,33,14,22,10,13,13,57,53,55,43,54,1,1,2,2,5,4,2,M. Boylan
264509,51,3,2,66.0,22.0,32.0,36.0,49.0,65.0,28,15,48,38,25,28,29,21,36,37,60,71,41,48,60,39,70,57,75,15,49,49,27,25,31,48,50,49,45,14,10,13,7,11,1,1,2,2,1,4,16,J. Abankwah
264517,51,3,2,68.0,41.0,49.0,53.0,43.0,48.0,40,40,42,58,33,48,37,31,53,53,69,67,74,50,73,45,63,58,36,43,60,50,42,45,37,45,34,50,40,9,8,6,11,10,1,1,2,2,4,1,7,A. Wikman
264518,51,3,2,68.0,40.0,48.0,52.0,39.0,48.0,36,34,40,58,40,46,39,36,51,56,67,69,63,54,68,52,60,64,34,35,59,45,55,45,42,38,32,39,45,11,12,12,12,8,1,1,2,2,4,1,7,E. Özkan
264602,51,3,2,59.0,42.0,49.0,51.0,50.0,59.0,39,37,44,56,43,48,38,38,51,54,60,58,54,50,60,53,58,53,61,41,60,48,45,49,37,48,50,53,51,10,14,12,13,12,1,1,2,2,4,4,3,J. Andersson
232286,50,3,2,54.0,48.0,47.0,53.0,43.0,51.0,51,52,48,50,32,51,31,32,46,53,56,53,59,51,69,44,64,62,49,44,38,40,49,46,58,45,40,45,42,12,10,14,13,15,1,1,0,2,10,4,3,K. Chambers
241594,50,2,2,60.0,25.0,28.0,34.0,51.0,53.0,24,21,45,34,25,27,27,20,21,31,62,58,47,48,74,34,69,58,50,22,48,54,21,31,36,44,50,53,52,6,7,10,13,14,1,1,2,2,1,4,16,Yao Daogang
243107,50,3,2,62.0,28.0,32.0,44.0,50.0,59.0,43,26,39,26,26,47,31,31,27,35,66,58,52,46,54,26,61,57,66,26,45,52,46,38,38,36,50,52,49,10,9,10,15,11,3,1,2,2,6,1,16,Cui Lin
243202,50,2,1,0.0,0.0,0.0,0.0,0.0,0.0,14,6,12,17,8,5,13,10,19,14,24,20,35,45,33,34,56,18,42,8,21,7,5,22,16,33,19,12,12,56,48,45,44,52,1,1,2,2,5,4,2,A. Jones
245046,50,2,2,61.0,24.0,34.0,34.0,49.0,49.0,40,20,47,32,25,27,28,29,30,30,62,61,43,49,77,31,66,62,44,19,43,51,30,37,38,40,46,50,50,13,10,8,13,9,1,0,2,2,6,4,16,Nie Meng
247633,50,3,2,66.0,25.0,36.0,41.0,48.0,54.0,40,18,43,37,18,37,47,28,30,36,70,62,61,48,65,39,68,48,54,24,56,53,35,36,32,40,50,45,47,12,11,13,9,8,1,0,2,2,6,4,16,P. Singh
248206,50,3,2,70.0,50.0,41.0,53.0,17.0,37.0,42,43,41,43,39,45,36,32,34,49,73,68,87,50,94,62,34,50,31,61,35,19,47,46,40,43,10,13,19,8,11,7,13,6,2,1,0,2,7,3,17,P. Bhumij
252181,50,3,2,69.0,27.0,34.0,45.0,49.0,50.0,26,28,50,45,22,36,26,26,30,48,68,69,69,45,55,38,73,49,52,13,42,47,28,30,37,41,50,49,52,8,12,13,7,5,1,1,2,2,1,1,16,Huang Jiahui
252561,50,2,2,52.0,24.0,27.0,31.0,52.0,52.0,21,19,48,33,23,24,20,21,25,33,57,47,35,49,58,36,75,56,50,21,48,54,20,26,31,36,50,53,50,5,13,12,5,15,1,1,2,2,1,1,16,Zhang Yu
253423,50,2,1,0.0,0.0,0.0,0.0,0.0,0.0,9,7,11,15,9,6,11,10,20,9,16,30,22,49,40,40,58,24,49,5,27,14,6,23,9,21,8,12,10,42,53,53,44,55,1,1,2,2,5,4,2,A. Paul
253657,50,3,2,73.0,33.0,36.0,40.0,51.0,50.0,36,34,50,41,23,30,32,22,35,39,76,70,66,48,67,35,72,60,46,30,42,49,36,34,39,41,51,52,53,7,10,6,10,7,1,1,2,2,1,1,7,Lan Jingxuan
253677,50,2,2,71.0,51.0,45.0,53.0,19.0,47.0,35,54,40,51,48,52,48,28,43,51,72,71,57,46,70,53,57,50,45,43,46,14,41,47,55,46,18,18,18,9,9,6,8,13,1,1,2,2,14,4,4,Han Dong
253698,50,3,2,62.0,48.0,44.0,50.0,18.0,47.0,34,49,43,48,41,48,39,35,46,48,61,62,59,52,64,53,72,49,47,45,39,21,49,50,37,42,12,15,15,14,11,14,12,11,2,0,2,2,14,1,4,A. Halder
253746,50,3,2,76.0,46.0,48.0,47.0,42.0,52.0,38,46,49,55,35,46,46,41,56,41,77,75,60,53,65,50,58,60,49,45,49,40,45,43,40,41,39,45,43,7,5,11,8,9,2,1,2,2,0,4,3,Bahtiyar Pezila
254562,50,2,1,0.0,0.0,0.0,0.0,0.0,0.0,13,7,11,17,7,13,10,12,17,18,22,28,39,43,36,38,46,23,48,7,17,12,7,21,14,37,7,13,14,49,53,50,48,50,1,1,2,2,5,5,2,A. Abaz
255549,50,3,2,65.0,24.0,28.0,32.0,52.0,52.0,21,19,42,35,22,25,26,28,25,30,64,65,45,43,56,35,66,54,51,22,48,52,23,26,37,42,51,55,54,14,14,11,8,5,1,1,1,0,1,4,16,Kang Sang Hee
255551,50,3,2,42.0,24.0,30.0,28.0,51.0,61.0,29,18,44,28,22,24,23,26,30,26,54,32,33,46,42,38,59,52,73,18,43,42,30,36,35,35,53,55,56,6,6,11,9,6,1,1,1,0,1,8,16,Cho Suk Young
255601,50,1,1,0.0,0.0,0.0,0.0,0.0,0.0,13,9,14,21,5,13,14,10,15,16,29,23,24,45,37,41,51,23,57,6,19,10,8,39,15,30,7,14,12,53,49,55,44,53,1,1,2,2,5,2,2,Li Zhizhao
256324,50,3,3,67.0,46.0,44.0,53.0,27.0,53.0,48,49,34,46,44,55,38,31,41,47,72,62,68,37,66,50,34,73,57,36,25,17,44,45,45,48,21,34,32,7,11,15,6,7,2,0,0,2,8,4,17,J. Carluccio
256439,50,3,2,66.0,43.0,51.0,56.0,36.0,38.0,42,44,41,57,39,54,45,38,55,54,65,67,64,54,69,47,51,44,32,39,41,28,48,49,42,52,37,36,42,15,15,10,14,14,1,1,2,2,4,1,17,C. Johnston
256458,50,3,2,67.0,45.0,42.0,53.0,18.0,32.0,45,50,32,43,40,51,40,37,35,51,67,67,73,36,75,45,36,35,31,38,32,15,45,43,40,42,16,18,16,11,14,13,6,8,1,1,2,2,12,0,17,K. Swaleh
256472,50,3,2,63.0,38.0,48.0,48.0,40.0,52.0,35,30,45,57,37,46,33,34,54,49,61,64,56,51,52,54,57,60,49,39,49,40,50,48,40,45,41,40,36,11,10,6,11,8,1,0,2,2,4,4,7,S. Beckwith
256515,50,2,2,58.0,25.0,32.0,50.0,49.0,54.0,39,25,38,29,27,51,32,30,28,45,61,55,58,50,62,21,55,53,55,24,53,48,43,32,32,33,49,52,52,8,12,14,12,10,1,1,2,2,10,3,7,H. Baker
256599,50,3,1,0.0,0.0,0.0,0.0,0.0,0.0,10,7,13,27,7,14,13,11,17,14,25,18,30,40,39,38,47,23,56,7,18,10,4,33,13,22,6,10,11,46,50,51,50,52,1,1,2,2,5,5,2,G. Fuentes
256994,50,3,2,63.0,42.0,49.0,52.0,35.0,44.0,40,39,35,53,41,49,46,43,50,46,59,67,64,52,81,51,51,41,46,37,42,27,44,54,46,52,37,38,40,9,5,12,12,7,2,1,2,2,11,1,17,I. Vanlalruatfela
256997,50,2,2,58.0,24.0,29.0,34.0,50.0,63.0,24,19,49,34,29,29,20,29,24,33,56,60,39,42,53,32,71,61,72,22,41,51,21,30,37,39,50,49,51,8,15,5,14,7,2,1,2,2,1,4,16,W. Muirang
257493,50,2,2,60.0,24.0,29.0,34.0,52.0,57.0,34,21,48,31,21,30,25,20,24,30,58,62,43,44,62,36,68,62,58,16,43,46,26,27,33,35,52,58,50,15,10,14,6,8,1,1,1,0,10,4,16,Xu Haofeng
257685,50,2,2,62.0,26.0,36.0,46.0,48.0,58.0,45,24,36,34,25,45,42,29,25,42,64,60,62,46,68,26,74,56,59,25,54,48,46,40,29,32,49,50,49,11,13,8,9,8,2,1,2,0,10,4,7,L. D'Cunha
257709,50,2,2,57.0,50.0,36.0,48.0,18.0,52.0,24,56,49,42,34,45,39,24,26,48,55,58,58,48,57,45,65,55,58,42,31,10,52,47,63,44,13,18,22,8,13,12,12,9,1,1,1,1,14,1,4,Deng Jiaxing
257936,50,2,2,65.0,37.0,49.0,46.0,47.0,60.0,44,33,47,56,35,46,37,33,56,43,67,64,60,44,55,49,59,57,63,34,58,43,48,44,36,35,50,46,45,8,5,11,5,7,3,1,1,2,1,2,7,Song Yue
258372,50,4,2,71.0,43.0,50.0,54.0,37.0,45.0,42,44,37,53,37,52,48,39,55,52,69,72,70,44,72,50,58,56,40,32,42,35,52,52,50,48,39,37,38,11,9,12,9,5,2,0,0,2,4,0,17,G. Singh
258404,50,3,2,68.0,37.0,47.0,52.0,43.0,46.0,34,35,41,53,32,49,30,32,52,51,68,68,72,52,63,38,62,48,42,41,51,46,49,52,36,38,42,45,40,11,13,6,6,8,1,1,2,2,4,4,7,S. Kowalczyk
258556,50,3,1,0.0,0.0,0.0,0.0,0.0,0.0,14,9,13,24,7,6,10,13,28,17,30,21,43,47,47,38,61,19,51,7,26,7,4,29,10,25,8,14,12,48,45,50,50,52,1,1,2,2,5,5,2,S. Mitra
258586,50,2,1,0.0,0.0,0.0,0.0,0.0,0.0,14,6,13,27,8,6,13,10,21,16,29,17,38,31,44,34,60,27,44,6,21,11,7,29,13,31,7,10,14,50,57,45,50,49,1,1,2,2,5,2,2,W. Blackmore
258659,50,3,1,0.0,0.0,0.0,0.0,0.0,0.0,11,9,13,16,8,13,11,11,22,10,34,31,39,41,52,38,63,25,64,7,19,7,6,38,11,33,9,12,13,48,53,51,46,55,1,1,2,2,5,8,2,M. Al Shammari
258762,50,2,1,0.0,0.0,0.0,0.0,0.0,0.0,13,6,12,24,9,14,13,12,18,15,27,23,24,42,58,37,59,26,56,8,24,10,4,29,15,33,8,11,12,50,49,49,50,53,1,1,2,2,5,5,2,M. Chapman
259129,50,2,2,55.0,25.0,30.0,30.0,53.0,47.0,25,19,45,32,25,22,28,30,24,28,52,58,43,43,57,42,65,34,50,18,49,51,27,35,41,46,50,58,59,9,12,14,11,8,1,1,1,2,1,2,16,K. Paulsen
259303,50,3,2,61.0,43.0,47.0,49.0,37.0,52.0,46,42,53,50,34,48,47,38,48,50,62,61,50,40,58,52,55,53,53,38,48,33,42,44,48,45,39,35,33,11,10,13,15,11,1,0,2,2,11,5,17,M. Hanratty
259560,50,3,2,70.0,52.0,37.0,50.0,15.0,44.0,31,56,45,38,34,46,31,30,30,46,70,70,65,52,76,49,60,54,39,51,40,10,50,49,52,42,14,10,16,8,7,6,7,7,1,0,2,2,14,1,4,N. Singh
259702,50,2,1,0.0,0.0,0.0,0.0,0.0,0.0,12,19,14,22,11,14,12,13,21,12,33,37,39,41,42,38,35,36,54,18,25,19,14,42,14,38,15,13,14,51,50,51,50,47,1,1,2,2,5,2,2,V. Mărgărit
259738,50,2,2,57.0,35.0,48.0,50.0,46.0,56.0,42,34,39,54,34,47,38,30,49,47,56,58,64,50,71,38,56,85,43,37,53,48,38,51,29,45,43,49,48,8,8,6,13,6,1,1,2,2,4,0,7,W. Angousana
259742,50,2,2,73.0,37.0,40.0,51.0,22.0,42.0,49,39,27,38,29,49,41,31,35,47,75,71,68,47,68,38,48,54,37,31,39,16,45,41,31,38,20,25,29,8,7,10,9,14,1,1,2,2,7,0,17,L. Meitei
